location,,,,경도,위도
서울특별시 종로구 구기동 진흥로,,,,126.9617171,37.60425677
서울특별시 종로구 익선동 삼일대로30길,,,,126.9898276,37.57436351
서울특별시 종로구 낙원동 삼일대로,,,,126.9878232,37.5740987
서울특별시 종로구 재동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 구기동 진흥로22길,,,,126.9556282,37.60590057
서울특별시 종로구 낙원동 수표로,,,,126.9890062,37.57144091
서울특별시 종로구 견지동 우정국로,,,,126.9824443,37.57487991
서울특별시 종로구 예지동 창경궁로,,,,126.9984014,37.58285288
서울특별시 종로구 종로6가 청계천로,,,,127.0002876,37.56962355
서울특별시 종로구 명륜2가 성균관로,,,,126.9973953,37.58425863
서울특별시 종로구 옥인동 필운대로,,,,126.968249,37.58075568
서울특별시 종로구 세종로 세종대로,,,,126.9768834,37.57248823
서울특별시 종로구 중학동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 와룡동 돈화문로,,,,126.9915989,37.57289588
서울특별시 종로구 종로2가 수표로,,,,126.9890062,37.57144091
서울특별시 종로구 원남동 창경궁로,,,,126.9984014,37.58285288
서울특별시 종로구 명륜2가 창경궁로,,,,126.9984014,37.58285288
서울특별시 종로구 숭인동 종로,,,,126.9989704,37.57067532
서울특별시 종로구 행촌동 사직로,,,,126.971726,37.57625753
서울특별시 종로구 공평동 우정국로,,,,126.9824443,37.57487991
서울특별시 종로구 창신동 종로,,,,126.9989704,37.57067532
서울특별시 종로구 숭인동 난계로27길,,,,127.0206932,37.5728749
서울특별시 종로구 평동 새문안로,,,,126.9690779,37.56884387
서울특별시 종로구 평창동 평창문화로,,,,126.9714755,37.60687786
서울특별시 종로구 평창동 평창길,,,,126.9747864,37.61546399
서울특별시 종로구 신영동 진흥로,,,,126.9617171,37.60425677
서울특별시 종로구 신교동 자하문로,,,,126.9674604,37.58929211
서울특별시 종로구 수송동 종로1길,,,,126.9793356,37.57514646
서울특별시 종로구 장사동 돈화문로,,,,126.9915989,37.57289588
서울특별시 종로구 종로6가 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 숭인동 종로66가길,,,,127.02019,37.57345634
서울특별시 종로구 숭인동 종로58길,,,,127.0182351,37.57229534
서울특별시 종로구 종로6가 종로,,,,126.9989704,37.57067532
서울특별시 종로구 숭인동 난계로,,,,127.0233017,37.57368788
서울특별시 종로구 숭인동 청계천로,,,,127.0002876,37.56962355
서울특별시 종로구 신영동 세검정로,,,,126.9574429,37.60110787
서울특별시 종로구 서린동 우정국로,,,,126.9824443,37.57487991
서울특별시 종로구 와룡동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 묘동 돈화문로,,,,126.9915989,37.57289588
서울특별시 종로구 종로5가 동호로,,,,127.00197,37.5703211
서울특별시 종로구 혜화동 창경궁로,,,,126.9984014,37.58285288
서울특별시 종로구 혜화동 창경궁로35길,,,,127.002121,37.58758163
서울특별시 종로구 숭인동 천호대로,,,,127.0663519,37.56082935
서울특별시 종로구 홍지동 세검정로,,,,126.9574429,37.60110787
서울특별시 종로구 옥인동 자하문로17길,,,,126.9696834,37.58138064
서울특별시 종로구 세종로 삼봉로,,,,126.9824721,37.57183431
서울특별시 종로구 청진동 종로3길,,,,126.9792952,37.57133445
서울특별시 종로구 관훈동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 종로5가 종로,,,,126.9989704,37.57067532
서울특별시 종로구 충신동 김상옥로,,,,126.999339,37.57318439
서울특별시 종로구 창신동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 숭인동 보문로,,,,127.0228252,37.57677171
서울특별시 종로구 연건동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 평창동 평창30길,,,,126.973454,37.61268098
서울특별시 종로구 적선동 자하문로,,,,126.9674604,37.58929211
서울특별시 종로구 사직동 사직로9길,,,,126.9659205,37.5763732
서울특별시 종로구 세종로 사직로,,,,126.971726,37.57625753
서울특별시 종로구 수송동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 인의동 창경궁로,,,,126.9984014,37.58285288
서울특별시 종로구 무악동 통일로12길,,,,126.9616994,37.57430332
서울특별시 종로구 창성동 자하문로10길,,,,126.9726035,37.5795105
서울특별시 종로구 신문로1가 새문안로,,,,126.9690779,37.56884387
서울특별시 종로구 공평동 삼봉로,,,,126.9824721,37.57183431
서울특별시 종로구 종로4가 종로,,,,126.9989704,37.57067532
서울특별시 종로구 혜화동 혜화로,,,,126.9993488,37.58925695
서울특별시 종로구 혜화동 대학로,,,,127.0022133,37.57830202
서울특별시 종로구 송월동 통일로8길,,,,126.9649148,37.56933599
서울특별시 종로구 세종로 세종대로23길,,,,126.9748043,37.57162701
서울특별시 종로구 종로2가 삼일대로,,,,126.9878232,37.5740987
서울특별시 종로구 삼청동 삼청로,,,,126.9826046,37.58509219
서울특별시 종로구 종로4가 동순라길,,,,126.997085,37.57334326
서울특별시 종로구 창신동 종로58길,,,,127.0182351,37.57229534
서울특별시 종로구 견지동 사직로,,,,126.971726,37.57625753
서울특별시 종로구 안국동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 원남동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 종로5가 대학로,,,,127.0022133,37.57830202
서울특별시 종로구 평동 송월길,,,,126.9686297,37.56873785
서울특별시 종로구 신교동 필운대로,,,,126.968249,37.58075568
서울특별시 종로구 세종로 새문안로5길,,,,126.9746355,37.57295864
서울특별시 종로구 종로1가 새문안로,,,,126.9690779,37.56884387
서울특별시 종로구 와룡동 창경궁로,,,,126.9984014,37.58285288
서울특별시 종로구 연지동 율곡로,,,,126.9845535,37.57552094
서울특별시 종로구 명륜1가 성균관로,,,,126.9973953,37.58425863
서울특별시 종로구 명륜2가 혜화로,,,,126.9993488,37.58925695
서울특별시 중구 을지로2가 삼일대로10길,,,,126.9888732,37.5653519
서울특별시 중구 수표동 청계천로,,,,127.0011552,37.56929653
서울특별시 중구 을지로3가 을지로,,,,126.9993566,37.56694953
서울특별시 중구 신당동 청구로8길,,,,127.0136598,37.56141323
서울특별시 중구 을지로6가 장충단로,,,,127.0070381,37.56544112
서울특별시 중구 신당동 다산로,,,,127.0137024,37.55958189
서울특별시 중구 오장동 을지로,,,,126.9993566,37.56694953
서울특별시 중구 신당동 매봉길,,,,127.0141154,37.54630659
서울특별시 중구 중림동 중림로,,,,126.9664428,37.55868014
서울특별시 중구 충무로1가 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 충무로4가 충무로,,,,126.9929824,37.56566193
서울특별시 중구 충무로4가 창경궁로1길,,,,126.9977864,37.56306358
서울특별시 중구 을지로1가 무교로,,,,126.978872,37.56738191
서울특별시 중구 황학동 마장로9길,,,,127.018625,37.56998488
서울특별시 중구 무교동 세종대로20길,,,,126.9782657,37.56760809
서울특별시 중구 태평로1가 세종대로,,,,126.9765921,37.56873969
서울특별시 중구 봉래동2가 청파로,,,,126.9683727,37.55923009
서울특별시 중구 충무로2가 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 을지로4가 을지로,,,,126.9993566,37.56694953
서울특별시 중구 신당동 을지로45길,,,,127.0117112,37.56627082
서울특별시 중구 신당동 동호로10길,,,,127.0121927,37.55424999
서울특별시 중구 봉래동1가 세종대로7길,,,,126.9725336,37.56191972
서울특별시 중구 신당동 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 흥인동 퇴계로75길,,,,127.0157162,37.56601681
서울특별시 중구 남대문로2가 소공로,,,,126.9833287,37.55883781
서울특별시 중구 남대문로5가 세종대로,,,,126.9765921,37.56873969
서울특별시 중구 을지로4가 창경궁로,,,,126.9976988,37.5647269
서울특별시 중구 을지로5가 동호로,,,,127.0048765,37.55932354
서울특별시 중구 신당동 동호로5길,,,,127.0120625,37.55194138
서울특별시 중구 남대문로5가 소월로,,,,126.9771566,37.55496836
서울특별시 중구 필동2가 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 광희동2가 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 신당동 동호로,,,,127.0048765,37.55932354
서울특별시 중구 신당동 청계천로,,,,127.0011552,37.56929653
서울특별시 중구 을지로1가 을지로,,,,126.9993566,37.56694953
서울특별시 중구 을지로2가 삼일대로,,,,126.9874125,37.56496584
서울특별시 중구 충무로1가 소공로,,,,126.9833287,37.55883781
서울특별시 중구 황학동 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 서소문동 세종대로,,,,126.9765921,37.56873969
서울특별시 중구 남대문로4가 남대문로,,,,126.9783438,37.56169742
서울특별시 중구 봉래동2가 통일로,,,,126.9719991,37.5592726
서울특별시 중구 묵정동 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 황학동 마장로,,,,127.0189031,37.56879579
서울특별시 중구 태평로2가 세종대로,,,,126.9765921,37.56873969
서울특별시 중구 봉래동1가 칠패로,,,,126.9718663,37.55962438
서울특별시 중구 쌍림동 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 쌍림동 동호로,,,,127.0048765,37.55932354
서울특별시 중구 신당동 퇴계로76길,,,,127.0146282,37.56304828
서울특별시 중구 예장동 삼일대로,,,,126.9874125,37.56496584
서울특별시 중구 을지로6가 을지로,,,,126.9993566,37.56694953
서울특별시 중구 신당동 마장로,,,,127.0189031,37.56879579
서울특별시 중구 서소문동 서소문로,,,,126.9647605,37.55941889
서울특별시 중구 을지로1가 남대문로,,,,126.9783438,37.56169742
서울특별시 중구 회현동1가 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 중림동 서소문로8길,,,,126.9686369,37.56050138
서울특별시 중구 다동 남대문로,,,,126.9783438,37.56169742
서울특별시 중구 소공동 남대문로,,,,126.9783438,37.56169742
서울특별시 중구 회현동1가 소공로,,,,126.9833287,37.55883781
서울특별시 중구 장충동2가 장충단로,,,,127.0070381,37.56544112
서울특별시 중구 흥인동 퇴계로,,,,126.989806,37.56158362
서울특별시 중구 황학동 청계천로,,,,127.0011552,37.56929653
서울특별시 중구 서소문동 서소문로11길,,,,126.9728969,37.56421914
서울특별시 중구 소공동 소공로,,,,126.9833287,37.55883781
서울특별시 중구 남창동 소월로,,,,126.9771566,37.55496836
서울특별시 중구 봉래동2가 한강대로,,,,126.9728045,37.55454856
서울특별시 중구 남산동3가 소파로,,,,126.9892104,37.55997759
서울특별시 중구 예관동 창경궁로,,,,126.9976988,37.5647269
서울특별시 중구 쌍림동 장충단로7길,,,,127.0052197,37.56266576
서울특별시 중구 을지로7가 을지로45길,,,,127.0117112,37.56627082
서울특별시 중구 저동2가 마른내로,,,,127.0057069,37.56500218
서울특별시 중구 무학동 퇴계로76길,,,,127.0146282,37.56304828
서울특별시 중구 중림동 청파로,,,,126.9683727,37.55923009
서울특별시 중구 무교동 무교로,,,,126.978872,37.56738191
서울특별시 중구 을지로2가 을지로,,,,126.9993566,37.56694953
서울특별시 중구 삼각동 남대문로,,,,126.9783438,37.56169742
서울특별시 중구 장교동 삼일대로,,,,126.9874125,37.56496584
서울특별시 중구 회현동1가 남대문시장길,,,,126.9777266,37.56062408
서울특별시 중구 장충동1가 장충단로,,,,127.0070381,37.56544112
서울특별시 중구 을지로5가 을지로,,,,126.9993566,37.56694953
서울특별시 중구 주교동 청계천로,,,,127.0011552,37.56929653
서울특별시 중구 신당동 난계로,,,,127.0233706,37.56680636
서울특별시 중구 신당동 동호로7길,,,,127.011711,37.55179941
서울특별시 중구 순화동 세종대로7길,,,,126.9725336,37.56191972
서울특별시 중랑구 면목동 용마산로,,,,127.0994789,37.59345655
서울특별시 중랑구 망우동 용마산로118길,,,,127.1068529,37.60143439
서울특별시 중랑구 상봉동 봉화산로,,,,127.0854635,37.60215245
서울특별시 중랑구 신내동 봉화산로56길,,,,127.0975804,37.60539761
서울특별시 중랑구 면목동 동일로,,,,127.0795545,37.60013274
서울특별시 중랑구 중화동 봉화산로30길,,,,127.0852595,37.60012487
서울특별시 중랑구 묵동 동일로,,,,127.0795545,37.60013274
서울특별시 중랑구 중화동 망우로,,,,127.0833198,37.59556341
서울특별시 중랑구 묵동 신내로25가길,,,,127.0840946,37.61865858
서울특별시 중랑구 묵동 공릉로2라길,,,,127.0815302,37.6133193
서울특별시 중랑구 묵동 동일로163길,,,,127.0750362,37.6119345
서울특별시 중랑구 신내동 신내로,,,,127.095614,37.60436845
서울특별시 중랑구 면목동 사가정로,,,,127.0888146,37.58085684
서울특별시 중랑구 상봉동 봉우재로,,,,127.0963766,37.59455819
서울특별시 중랑구 중화동 봉화산로3길,,,,127.0754023,37.60367594
서울특별시 중랑구 중화동 동일로,,,,127.0795545,37.60013274
서울특별시 중랑구 묵동 중랑천로,,,,127.0743934,37.60413294
서울특별시 중랑구 면목동 봉우재로,,,,127.0963766,37.59455819
서울특별시 중랑구 상봉동 망우로,,,,127.0833198,37.59556341
서울특별시 중랑구 중화동 동일로129길,,,,127.0792227,37.59914005
서울특별시 중랑구 망우동 망우로,,,,127.0833198,37.59556341
서울특별시 중랑구 망우동 용마산로117길,,,,127.0987828,37.60018383
서울특별시 중랑구 신내동 용마산로139가길,,,,127.1001019,37.61791417
서울특별시 중랑구 상봉동 동일로,,,,127.0795545,37.60013274
서울특별시 중랑구 신내동 신내로16길,,,,127.0986365,37.61351979
서울특별시 중랑구 상봉동 중랑천로,,,,127.0743934,37.60413294
서울특별시 중랑구 중화동 중랑역로,,,,127.0783052,37.60100699
서울특별시 중랑구 묵동 숙선옹주로,,,,127.0848601,37.61485362
서울특별시 중랑구 묵동 신내로25길,,,,127.0839529,37.61961504
서울특별시 중랑구 면목동 겸재로,,,,127.0916889,37.58954031
서울특별시 중랑구 면목동 면목로55길,,,,127.086704,37.58414744
서울특별시 중랑구 상봉동 망우로52길,,,,127.089653,37.59662476
서울특별시 중랑구 망우동 용마산로115길,,,,127.0955274,37.59829632
서울특별시 중랑구 면목동 면목로37길,,,,127.0845954,37.57953729
서울특별시 중랑구 면목동 면목로,,,,127.0831568,37.57173671
서울특별시 중랑구 면목동 면목천로,,,,127.0834904,37.58475875
서울특별시 중랑구 신내동 용마산로,,,,127.0994789,37.59345655
서울특별시 중랑구 상봉동 상봉중앙로,,,,127.0872864,37.60052435
서울특별시 중랑구 묵동 중랑역로,,,,127.0783052,37.60100699
서울특별시 중랑구 망우동 신내로,,,,127.095614,37.60436845
서울특별시 중랑구 신내동 신내로18길,,,,127.0983868,37.61459753
서울특별시 중랑구 면목동 사가정로42길,,,,127.0808535,37.57724102
서울특별시 중랑구 면목동 답십리로,,,,127.0825178,37.5717179
서울특별시 중랑구 면목동 중랑천로,,,,127.0743934,37.60413294
서울특별시 중랑구 망우동 용마산로,,,,127.0994789,37.59345655
서울특별시 중랑구 상봉동 면목로,,,,127.0831568,37.57173671
서울특별시 중랑구 묵동 동일로151길,,,,127.0736955,37.60749705
서울특별시 중랑구 망우동 용마산로116길,,,,127.1027829,37.59956351
서울특별시 중랑구 면목동 봉우재로6길,,,,127.0762783,37.58937789
서울특별시 중랑구 묵동 공릉로,,,,127.0792412,37.6154516
서울특별시 중랑구 상봉동 봉화산로45길,,,,127.0892246,37.60492075
서울특별시 중랑구 망우동 수도권제1순환고속도로,,,,127.1070746,37.60039173
서울특별시 중랑구 면목동 용마산로94길,,,,127.0986935,37.5885352
서울특별시 중랑구 면목동 면목로56길,,,,127.0892444,37.58432432
서울특별시 중랑구 면목동 상봉로,,,,127.0940532,37.5879488
서울특별시 중랑구 묵동 공릉로18길,,,,127.0811726,37.61834899
서울특별시 중랑구 망우동 봉우재로,,,,127.0963766,37.59455819
서울특별시 중랑구 망우동 용마공원로,,,,127.1010296,37.59374043
서울특별시 중랑구 신내동 신내로7길,,,,127.0965383,37.60129844
서울특별시 중랑구 신내동 봉화산로,,,,127.0854635,37.60215245
서울특별시 중랑구 상봉동 망우로36길,,,,127.0794166,37.59412827
서울특별시 중랑구 중화동 중랑천로,,,,127.0743934,37.60413294
서울특별시 중랑구 중화동 동일로130길,,,,127.0844994,37.60091688
서울특별시 중랑구 중화동 봉화산로,,,,127.0854635,37.60215245
서울특별시 중랑구 묵동 사가정로,,,,127.0888146,37.58085684
서울특별시 중랑구 망우동 망우로71길,,,,127.1027222,37.602051
서울특별시 중랑구 면목동 동일로109길,,,,127.0756452,37.59116885
서울특별시 중랑구 면목동 사가정로46길,,,,127.0847688,37.57897798
서울특별시 중랑구 면목동 용마산로45길,,,,127.0880429,37.57486672
서울특별시 중랑구 상봉동 상봉로,,,,127.0940532,37.5879488
서울특별시 중랑구 묵동 공릉로2길,,,,127.0789415,37.61184425
서울특별시 중랑구 망우동 상봉로,,,,127.0940532,37.5879488
서울특별시 중랑구 신내동 용마산로117길,,,,127.0987828,37.60018383
서울특별시 중랑구 신내동 봉화산로47길,,,,127.0923447,37.60619758
서울특별시 중랑구 면목동 겸재로50길,,,,127.0934491,37.58843488
서울특별시 중랑구 상봉동 신내로7가길,,,,127.0925988,37.60245342
서울특별시 중랑구 중화동 동일로139길,,,,127.0768789,37.60288343
서울특별시 중랑구 신내동 신내역로,,,,127.1134449,37.61312006
서울특별시 중랑구 신내동 신내로1길,,,,127.0962991,37.5996347
