사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 6월 4일 19시,화요일,서울특별시 강남구 도곡동,선릉로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,75세,상해없음
2.02E+15,2019년 1월 27일 15시,일요일,서울특별시 강남구 개포동,언주로,경상사고,0,0,1,2,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,77세,상해없음,화물,남,76세,부상신고
2.02E+15,2019년 11월 11일 18시,월요일,서울특별시 강남구 청담동,도산대로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,단일로 - 기타,승용,남,72세,상해없음,보행자,여,76세,경상
2.02E+15,2019년 7월 18일 05시,목요일,서울특별시 강남구 삼성동,테헤란로69길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,40세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 10월 4일 13시,금요일,서울특별시 강남구 삼성동,봉은사로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,76세,경상
2.02E+15,2019년 11월 28일 19시,목요일,서울특별시 강남구 대치동,남부순환로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,58세,상해없음,보행자,남,76세,경상
2.02E+15,2019년 3월 25일 05시,월요일,서울특별시 강남구 신사동,압구정로,중상사고,0,1,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,남,76세,경상
2.02E+15,2019년 2월 11일 17시,월요일,서울특별시 강남구 논현동,봉은사로,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,54세,상해없음,승용,남,76세,경상
2.02E+15,2019년 5월 3일 08시,금요일,서울특별시 강남구 논현동,언주로126길,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,자전거,남,76세,중상
2.02E+15,2019년 3월 27일 15시,수요일,서울특별시 강남구 압구정동,압구정로,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,36세,상해없음,보행자,여,76세,사망
2.02E+15,2019년 2월 2일 16시,토요일,서울특별시 강남구 수서동,밤고개로,중상사고,0,1,0,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,기타 - 기타,자전거,남,36세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 11월 12일 17시,화요일,서울특별시 강남구 도곡동,남부순환로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승합,남,76세,경상
2.02E+15,2019년 11월 20일 12시,수요일,서울특별시 강남구 대치동,선릉로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,개인형이동수단(PM),남,77세,경상
2.02E+15,2019년 9월 26일 13시,목요일,서울특별시 강남구 대치동,선릉로86길,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,보행자,여,77세,중상
2.02E+15,2019년 2월 25일 18시,월요일,서울특별시 강남구 압구정동,논현로190길,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승용,여,77세,중상
2.02E+15,2019년 8월 9일 12시,금요일,서울특별시 강남구 일원동,일원로,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,58세,상해없음,보행자,여,77세,중상
