사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01908E+15,2019년 8월 12일 05시,월요일,서울특별시 강서구 화곡동,곰달래로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,71세,상해없음,보행자,여,67세,경상
2.01905E+15,2019년 5월 28일 07시,화요일,서울특별시 강서구 화곡동,화곡로15길,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,67세,경상
2.01909E+15,2019년 9월 12일 23시,목요일,서울특별시 강서구 화곡동,등촌로13바길,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승합,남,62세,상해없음,승용,남,67세,경상
2.0191E+15,2019년 10월 23일 08시,수요일,서울특별시 강서구 화곡동,화곡로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,여,67세,중상
2.01905E+15,2019년 5월 25일 19시,토요일,서울특별시 강서구 화곡동,곰달래로49길,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,경상,승용,남,67세,경상
2.01911E+15,2019년 11월 1일 14시,금요일,서울특별시 강서구 가양동,허준로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,남,67세,중상
2.01911E+15,2019년 11월 8일 20시,금요일,서울특별시 강서구 가양동,양천로,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,48세,경상,승용,남,67세,상해없음
2.01908E+15,2019년 8월 20일 09시,화요일,서울특별시 강서구 가양동,양천로,중상사고,0,1,0,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,72세,상해없음,자전거,남,67세,중상
2.01903E+15,2019년 3월 16일 17시,토요일,서울특별시 강서구 가양동,화곡로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,기타,단일로 - 교량,승용,남,46세,상해없음,승용,남,67세,상해없음
2.01901E+15,2019년 1월 5일 12시,토요일,서울특별시 강서구 마곡동,공항대로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,67세,경상
2.01912E+15,2019년 12월 11일 18시,수요일,서울특별시 강서구 마곡동,마곡중앙12로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 기타,흐림,기타 - 기타,승용,여,33세,상해없음,자전거,남,67세,중상
2.01904E+15,2019년 4월 9일 15시,화요일,서울특별시 강서구 내발산동,강서로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,여,67세,경상
2.01909E+15,2019년 9월 12일 10시,목요일,서울특별시 강서구 방화동,방화동로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,기타불명,자전거,남,67세,경상
2.01911E+15,2019년 11월 5일 05시,화요일,서울특별시 강서구 방화동,금낭화로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,76세,상해없음,승용,남,67세,경상
2.01908E+15,2019년 8월 1일 08시,목요일,서울특별시 강서구 방화동,금낭화로,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 젖음/습기,비,기타 - 기타,화물,남,58세,상해없음,보행자,여,67세,경상
2.01905E+15,2019년 5월 31일 18시,금요일,서울특별시 강서구 방화동,양천로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,23세,상해없음,승합,남,67세,경상
2.01906E+15,2019년 6월 24일 11시,월요일,서울특별시 강서구 개화동,개화동로,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,77세,상해없음,승용,남,67세,경상
2.01906E+15,2019년 6월 15일 07시,토요일,서울특별시 강서구 개화동,김포대로,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,승용,여,67세,경상
2.01901E+15,2019년 1월 14일 11시,월요일,서울특별시 강서구 염창동,목동중앙본로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,자전거,남,66세,부상신고
2.0191E+15,2019년 10월 1일 21시,화요일,서울특별시 강서구 염창동,양천로,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,68세,중상,승용,남,66세,상해없음
2.01906E+15,2019년 6월 8일 04시,토요일,서울특별시 강서구 등촌동,공항대로,경상사고,0,0,1,0,차대차 - 기타,불법유턴,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,72세,경상,승합,남,66세,상해없음
2.01901E+15,2019년 1월 24일 00시,목요일,서울특별시 강서구 등촌동,공항대로,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,66세,경상
2.01901E+15,2019년 1월 22일 08시,화요일,서울특별시 강서구 등촌동,등촌로51길,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,61세,상해없음,이륜,남,66세,중상
2.01902E+15,2019년 2월 23일 05시,토요일,서울특별시 강서구 등촌동,화곡로69길,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,자전거,남,66세,중상
2.01912E+15,2019년 12월 30일 10시,월요일,서울특별시 강서구 화곡동,강서로5나길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로안,이륜,남,58세,경상,승용,남,66세,상해없음
2.01904E+15,2019년 4월 8일 09시,월요일,서울특별시 강서구 화곡동,강서로41길,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,보행자,여,66세,중상
2.0191E+15,2019년 10월 2일 19시,수요일,서울특별시 강서구 화곡동,곰달래로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,이륜,남,20세,경상,화물,남,66세,상해없음
2.01909E+15,2019년 9월 14일 19시,토요일,서울특별시 강서구 화곡동,곰달래로49길,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,보행자,남,66세,경상
2.0191E+15,2019년 10월 6일 14시,일요일,서울특별시 강서구 화곡동,강서로17길,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,경상,화물,남,66세,경상
2.01911E+15,2019년 11월 13일 18시,수요일,서울특별시 강서구 마곡동,마곡중앙10로,경상사고,0,0,1,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,21세,경상,보행자,남,66세,부상신고
2.01912E+15,2019년 12월 27일 00시,금요일,서울특별시 강서구 마곡동,마곡중앙6로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,29세,경상,승용,남,66세,상해없음
2.01902E+15,2019년 2월 17일 22시,일요일,서울특별시 강서구 마곡동,마곡중앙1로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,58세,상해없음,보행자,여,66세,중상
2.01907E+15,2019년 7월 3일 10시,수요일,서울특별시 강서구 개화동,개화동로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,66세,경상
2.01902E+15,2019년 2월 28일 19시,목요일,서울특별시 강서구 염창동,공항대로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,65세,경상
2.01901E+15,2019년 1월 10일 14시,목요일,서울특별시 강서구 염창동,양천로,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,승합,남,65세,경상
2.01906E+15,2019년 6월 7일 08시,금요일,서울특별시 강서구 등촌동,양천로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,화물,남,45세,상해없음,승용,남,65세,경상
2.01901E+15,2019년 1월 28일 12시,월요일,서울특별시 강서구 등촌동,공항대로43길,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,65세,부상신고
2.01906E+15,2019년 6월 19일 10시,수요일,서울특별시 강서구 화곡동,가로공원로76길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,76세,상해없음,보행자,남,65세,중상
